Company_ID,COMPANY,PERIOD,flag,Industry,TotalRevenue,RevYOY,ARTurnoverDays,InventoryTurnoverDays,APTurnoverDays,CCCDays,TotalAssetTurnoverEffi,NetIncome,Cash_fromOps,EBITDA,OCF_EBITDA,OCFNetProfit,NetProfitR,GrossMarginR,OperatingProfitR,ROE,ROA,TotalAssets,TL_TA,DebtEquityR,FixAssetR,Cost_GoodsSold,Cash_Acquisitions,Cash_Acq_Total_Rev,CashBurnRatio1,CashSales1,CashTotalAsset1,NetCashBurnRatio1,NetCashSales1,NetCash1,CashBalance1
IQ24686,Amdocs Limited,1999,3,Software and Services,626.855,55.2516,72.57113,0,58.36423,14.2069,1.87127,98.543,152.303,177.599,85.75667656,154.5548644,15.7202,42.0401,28.3317,193.5099,27.4259,430.011,71.2246,20.4069,19.5337,363.324,0,0,2.075575303,13.58751226,19.80740028,1.460242549,9.559307974,59.923,85.174
IQ24686,Amdocs Limited,2000,3,Software and Services,1118.32,78.4017,69.12276,0,55.80292,13.31984,0.94569,5.978,287.588,305.1,94.26024254,4810.772834,0.5345,42.2773,27.2819,0.7691,7.9141,1935.085,26.0615,3.6434,6.6189,645.524,-67.791,-6.061860648,5.511210558,35.97360326,20.78978443,4.797068359,31.31214679,350.17,402.3
IQ24686,Amdocs Limited,2001,3,Software and Services,1533.91,37.1619,77.09092,0,63.04937,14.04155,0.67284,66.386,337.987,441.906,76.48391287,509.1239117,4.3278,44.3747,28.8091,4.5116,4.3667,2624.436,42.3841,35.3933,6.6184,853.242,0,0,11.25167688,72.36845708,42.29735456,5.827084328,37.47860044,574.888,1110.067
IQ24686,Amdocs Limited,2002,2,Software and Services,1613.565,5.1929,78.89913,0,41.30304,37.59609,0.62486,-5.061,412.276,410.612,100.4052488,-8146.137127,-0.3136,42.1568,25.4475,-0.3456,2.4395,2540.094,44.2432,33.2237,6.3345,933.337,213.18,13.21173922,9.967244147,64.93813388,41.25118992,5.491302125,35.77668083,577.28,1047.819
IQ24686,Amdocs Limited,2003,2,Software and Services,1483.327,-8.0715,62.87089,0,29.13649,33.7344,0.54759,168.883,391.831,321.959,121.7021422,232.0132873,11.3854,38.4249,21.7051,11.2293,5.18,2877.517,44.6884,28.4994,7.0709,913.359,30.98,2.088548243,12.65809975,87.02679854,44.8613162,8.210253821,56.44702753,837.294,1290.892
IQ24686,Amdocs Limited,2004,3,Software and Services,1773.732,19.5779,46.74223,0,33.58087,13.16136,0.61787,234.86,344.404,399.862,86.1307151,146.642255,13.241,36.8536,22.5435,15.4727,6.5094,2863.884,49.5723,32.9384,6.3243,1120.047,10.651,0.600485304,10.00574783,67.12958891,41.57636971,6.008369642,40.31076848,715.005,1190.699
IQ24686,Amdocs Limited,2005,3,Software and Services,2038.621,14.9339,50.04369,0,30.81987,19.22382,0.67211,288.636,381.751,444.915,85.80313094,132.2603556,14.1583,36.4445,21.8243,18.6178,7.2343,3202.468,48.2757,27.6948,5.6772,1295.655,262.253,12.86423519,8.255913229,56.19303441,35.77125517,4.949751363,33.68997965,686.811,1145.563
IQ24686,Amdocs Limited,2006,3,Software and Services,2480.05,21.6533,53.72143,0,30.2804,23.44103,0.69224,318.636,429.22,475.757,90.21832574,134.7054319,12.8479,36.1373,19.1833,16.7235,6.2428,3962.828,45.6407,20.9808,5.5589,1583.826,624.801,25.19308078,5.636698145,39.49037318,24.714194,3.035484722,21.26642608,527.418,979.381
IQ24686,Amdocs Limited,2007,3,Software and Services,2836.173,14.3595,57.8901,0,34.62208,23.26802,0.68274,364.937,423.894,529.188,80.10272342,116.1553912,12.8672,36.6617,18.6585,15.3515,5.4794,4345.35,40.1603,17.3851,6.532,1796.382,90.724,3.198817562,5.721394463,41.57997414,27.1388956,3.528204573,25.64106632,727.225,1179.28
IQ24686,Amdocs Limited,2008,3,Software and Services,3162.096,11.4916,60.62827,0,31.5869,29.04137,0.70864,378.906,483.013,612.429,78.8684076,127.47568,11.9827,35.9193,19.3678,14.0194,5.8756,4579.063,38.7387,16.0543,6.9246,2026.291,58.772,1.858640598,5.565953926,39.35294817,27.17538501,3.551565415,25.11062283,794.022,1244.378
IQ24686,Amdocs Limited,2009,2,Software and Services,2862.607,-9.4713,65.5843,0,24.22651,41.35779,0.64274,326.176,519.156,586.218,88.56022845,159.1643775,11.3943,35.9104,20.4784,10.8395,5.4462,4328.417,25.7684,0.0476,6.461,1834.633,65.89,2.301748022,5.967852055,40.9780665,27.10092396,5.960068173,40.92461871,1171.511,1173.041
IQ24686,Amdocs Limited,2010,2,Software and Services,2984.223,4.2484,63.29319,0,24.37361,38.91958,0.65236,343.906,685.198,606.373,112.9994244,199.2399086,11.5241,36.1419,20.3192,10.6762,5.6076,4820.604,33.0088,6.2356,5.3577,1905.666,200.307,6.712199457,6.978100816,48.029219,29.73276793,5.997704474,41.28129835,1231.926,1433.299
IQ24686,Amdocs Limited,2011,2,Software and Services,3177.728,6.4842,65.80731,0,26.04239,39.76492,0.67202,346.665,535.492,585.841,91.40568857,154.4695888,10.9092,34.879,18.4358,11.0885,5.3446,4636.572,34.7944,8.3179,5.5731,2069.367,162.964,5.128318094,5.212206098,36.92795607,25.30899984,4.095219764,29.01422022,921.993,1173.47
IQ24686,Amdocs Limited,2012,2,Software and Services,3246.903,2.1768,70.62482,0,25.85168,44.77314,0.69963,391.371,514.069,602.086,85.38132426,131.3508155,12.0536,35.7705,18.5433,12.9239,5.9588,4645.223,34.7027,6.6273,5.9826,2085.468,0,0,4.849567923,34.43826317,24.07154619,3.977738022,28.24713273,917.157,1118.177
IQ24686,Amdocs Limited,2013,2,Software and Services,3345.854,3.0475,74.47789,0,25.29304,49.18485,0.69916,412.439,670.547,622.328,107.748165,162.5808907,12.3268,35.2317,18.5999,13.0767,6.2891,4925.813,33.5179,6.1384,5.5939,2167.052,112.405,3.35953093,5.623729353,39.64249486,26.92712858,4.771423019,33.63446223,1125.36,1326.38
IQ24686,Amdocs Limited,2014,2,Software and Services,3563.637,6.509,71.39181,0,21.78174,49.61007,0.7049,422.122,709.258,658.42,107.7212114,168.022041,11.8452,35.2657,18.476,12.6561,6.1275,5185.277,34.51,6.2018,5.5726,2306.892,180.54,5.066172565,5.666155969,39.972225,27.47133856,4.828431317,34.062448,1213.862,1424.465
IQ24686,Amdocs Limited,2015,2,Software and Services,3643.538,2.2421,71.6579,0,19.77643,51.88147,0.69335,446.163,772.622,703.743,109.7875219,173.1703436,12.2453,35.5163,19.3148,13.1172,6.291,5324.652,36.0175,6.4743,5.8092,2349.488,263.193,7.223555786,5.309333928,37.16201121,25.42911725,4.444433843,31.10825247,1133.441,1354.012
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",1999,2,Technology Hardware and Equipment,59.55306,-9.1838,81.02453,149.35435,42.09764,188.28124,0.90336,6.84745,3.28605,9.20769,35.68810418,47.98939751,11.498,31.3298,15.4613,18.1436,7.4271,57.81473,35.4288,24.0888,21.2913,40.89518,0,0,2.103416461,15.2488386,15.70732926,0.020473286,0.148422264,0.08839,9.08115
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2000,3,Technology Hardware and Equipment,122.9779,106.5013,35.21798,67.42232,23.60041,79.03989,1.05015,9.10117,1.73446,12.71462,13.64146156,19.05754974,7.4006,25.5206,10.3389,12.3362,5.7942,176.39532,20.3123,5.3916,8.6836,91.59317,0,0,10.2650015,81.13208959,56.56303126,9.485278576,74.96934815,92.19573,99.77454
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2001,2,Technology Hardware and Equipment,120.37858,-2.1137,32.76277,96.383,40.35915,88.78662,0.69934,6.54136,11.64207,6.05385,192.3085309,177.9762924,5.4339,22.9352,5.029,5.2758,1.3777,167.86674,18.9638,2.6918,12.5601,92.7695,0,0,4.041319819,36.63605269,26.272006,3.705762229,33.59409955,40.4401,44.10196
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2002,2,Technology Hardware and Equipment,135.59888,12.6436,38.92105,100.74475,42.3776,97.2882,0.66346,7.57268,19.62742,11.60302,169.1578572,259.1872362,5.5846,17.7953,8.5568,7.5416,2.8497,240.89354,26.0296,11.7726,13.9183,111.46858,0,0,4.570101038,37.47351748,21.09382842,2.683403507,22.00313896,29.83601,50.81367
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2003,3,Technology Hardware and Equipment,184.79034,36.2771,47.97049,107.84327,42.72471,113.08905,0.737,4.43125,5.42089,17.25145,31.42280794,122.3332017,2.3979,24.9786,9.3356,5.9363,2.4364,260.572,24.4812,13.3799,17.2665,138.63215,0,0,4.056916398,33.16681489,23.52097309,2.314103139,18.91866209,34.95986,61.28907
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2006,1,Technology Hardware and Equipment,146.98332,-25.4592,77.34569,120.95991,71.96413,126.34147,0.58928,1.37695,1.09039,2.1942,49.69419378,79.18878681,0.9368,12.5403,1.4928,0.7452,-0.3037,191.355,26.5107,14.2555,14.8333,128.55111,29.20827,20.04465398,3.636799242,30.16663387,23.17155026,1.992529128,16.52769171,24.29295,44.33992
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2007,2,Technology Hardware and Equipment,151.98997,3.4062,41.25559,99.02669,44.75521,95.52707,0.71826,1.72025,1.97044,2.3387,84.25364519,114.5438163,1.1318,13.6605,1.5387,1.2079,-0.4843,231.86474,37.0072,33.7985,11.0853,131.22736,0,0,6.239238109,51.50454994,33.76181734,2.304696573,19.02513699,28.9163,78.28175
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2008,2,Technology Hardware and Equipment,147.06441,-3.2408,35.5192,122.17409,49.15709,108.5362,0.66483,2.99783,5.44646,2.61468,208.3031193,181.6800819,2.0384,16.9058,1.7779,2.0039,-0.2088,210.54655,30.165,21.8137,11.82,122.20188,0,0,4.594389534,38.1988817,26.68149158,1.971253524,16.3894854,24.1031,56.17696
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2009,2,Technology Hardware and Equipment,153.28601,4.2305,28.95655,101.30977,47.9913,82.27502,0.67281,-0.51582,8.79135,0.35324,2488.775337,-1704.344539,-0.3365,15.8308,0.2304,-0.2615,-1.1708,245.10975,10.2645,0,14.395,129.01949,0,0,3.941151994,34.11791461,21.33656046,3.941151994,34.11791461,52.29799,52.29799
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2010,2,Technology Hardware and Equipment,163.26595,6.5106,41.17602,109.86281,61.21817,89.82066,0.66301,5.17974,4.3444,2.35829,184.2182259,83.87293571,3.1725,19.397,1.4444,2.7825,-0.8719,247.38581,36.3896,14.3926,11.9507,131.5971,0,0,2.378490827,20.70064211,13.66169709,0.784575923,6.828374196,11.14841,33.7971
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2011,2,Technology Hardware and Equipment,186.14228,14.0116,44.45445,113.75116,113.94132,44.26429,0.7318,11.40899,38.2828,6.77746,564.8546801,335.549422,6.1291,22.6392,3.641,7.1068,0.1209,261.33668,35.3363,12.5089,9.3545,144.00097,0,0,3.000218731,25.49606677,18.16008377,1.663885956,14.13981821,26.32018,47.45896
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2012,3,Technology Hardware and Equipment,430.24862,131.1396,37.7734,66.71887,56.07193,48.42034,1.39597,17.57477,-45.33243,16.55367,-273.8512366,-257.9403884,4.0847,18.1151,3.8474,9.8929,2.1006,355.07728,48.4333,31.9132,5.9571,352.3085,0,0,1.477978639,11.9044333,14.42465144,-0.208196715,-1.676928098,-7.21496,51.21866
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2013,3,Technology Hardware and Equipment,637.74833,48.2278,51.68838,87.2569,40.06569,98.87959,1.4356,21.83615,-124.51465,31.41365,-396.3711635,-570.2225438,3.4239,16.6927,4.9257,12.6975,3.2992,533.39619,69.8459,173.5368,3.8362,531.29041,0,0,1.309420232,10.9310345,13.06955155,-3.933288008,-32.83507148,-209.40512,69.71249
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2014,3,Technology Hardware and Equipment,1103.23821,72.9895,49.9404,85.56294,36.42189,99.08145,1.54129,51.15556,-66.7232,39.46925,-169.0510967,-130.4319609,4.6368,13.4863,3.5775,19.9255,2.4926,898.17935,60.74,91.2072,2.646,954.45171,0,0,2.206429814,17.98368097,22.08944572,-1.370291628,-11.16867045,-123.21704,198.40284
IQ8122573,"Inspur Electronic Information Industry Co., Ltd.",2015,3,Technology Hardware and Equipment,1528.48456,38.5452,58.30437,87.58321,47.12771,98.75987,1.47052,67.82548,-21.69822,62.22265,-34.87189954,-31.99125167,4.4374,14.7056,4.0708,17.2691,3.1431,1180.65418,63.6561,103.8481,4.5535,1303.71082,0,0,1.637036719,13.68690371,17.71917752,-1.849907307,-15.46666785,-236.40563,209.20221
IQ269706,Telefonaktiebolaget LM Ericsson (publ),1999,3,Technology Hardware and Equipment,25612.78386,16.7888,108.65028,76.36567,58.18319,126.83276,1.13709,1442.33399,1206.66161,2781.81399,43.37678991,83.66034624,5.6313,41.5602,10.861,18.5225,5.2722,25138.22863,66.1835,61.5621,11.813,14968.04987,694.65088,2.747889683,1.787104627,13.91299099,14.17563808,-0.837408999,-6.519407805,-1669.80183,3563.50431
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2000,3,Technology Hardware and Equipment,32529.09044,27.0033,101.84645,73.70508,49.48393,126.0676,1.15261,2499.1736,-1678.83871,2909.99503,-57.69215042,-67.17575402,7.6828,36.8013,8.9458,26.4512,3.5425,31305.90085,64.0738,52.7472,8.7754,20557.95615,0,0,1.640000153,13.07567744,13.58657258,-0.647408297,-5.161769073,-1679.07653,4253.39894
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2001,1,Technology Hardware and Equipment,27567.12858,-15.254,114.7863,75.88898,61.91313,128.76215,0.89031,-2528.42456,168.6092,-1184.66394,-14.23266078,-6.668547785,-9.1718,28.5905,-4.2973,-24.3857,-4.27,30620.88139,71.9479,110.3114,6.462,19685.54028,9.86923,0.036272812,3.301379486,29.72925177,26.76441921,-0.515630989,-4.64330852,-1280.02683,8195.50106
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2002,1,Technology Hardware and Equipment,17333.33492,-37.1232,132.34937,70.91841,66.97349,136.29429,0.62479,-2260.76638,-1199.52723,-111.65306,1074.334398,53.05843366,-13.0428,32.3365,-0.6441,-25.1759,-2.0026,24864.86294,63.6196,66.2994,4.7649,11728.32754,0,0,5.316614249,45.42267773,31.66421982,1.266724656,10.82230591,1875.86653,7873.26486
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2003,1,Technology Hardware and Equipment,13999.79548,-19.232,118.25781,60.04579,54.41092,123.89268,0.60149,-1289.42043,2719.03144,1410.34818,192.791502,-210.8723716,-9.2102,37.0543,10.074,-15.3295,1.7653,21685.18832,65.5758,60.8537,3.5669,8812.26828,170.27389,1.232298315,8.158056525,62.17788654,40.14157877,3.900671413,29.72956902,4162.07886,8704.77695
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2004,3,Technology Hardware and Equipment,15692.30843,12.0895,97.18508,64.48664,49.24164,112.43008,0.71615,2085.49842,2672.89577,3717.96366,71.89139041,128.1658017,13.2899,46.3113,23.6929,24.7238,8.2693,22138.69712,56.2254,28.9023,3.1393,8424.99031,195.95766,1.265216647,8.905424803,58.00775922,41.11694758,6.165186715,40.15851847,6301.79858,9102.75649
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2005,3,Technology Hardware and Equipment,18219.0683,16.1019,98.02951,72.90985,48.6994,122.23996,0.77478,2891.20783,1982.0499,3985.38403,49.7329714,68.55439029,15.8691,45.7453,21.8747,26.5907,9.6243,24891.37906,51.049,24.3666,3.3277,9884.68463,143.87668,0.800117431,7.947184525,53.19405828,38.93501355,5.512570077,36.89809555,6722.48923,9691.46181
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2006,3,Technology Hardware and Equipment,21381.85822,17.3597,102.29454,71.83784,53.17101,120.96137,0.84766,3121.41052,2198.45945,4181.4606,52.57635215,70.43160251,14.5984,42.5317,19.5561,23.6704,8.8972,25557.73022,43.754,12.0633,3.6666,12287.7819,2149.58894,10.18590125,5.033337375,34.63444203,28.97552805,3.854689461,26.5241546,5671.35713,7405.48729
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2007,2,Technology Hardware and Equipment,22328.23384,4.426,115.11334,70.13147,56.33447,128.91034,0.81633,2596.43899,2284.19093,3455.65626,66.10006199,87.97398817,11.6285,39.101,15.4766,17.2965,6.2163,29145.96706,44.903,20.1522,3.7957,13597.65422,3126.28568,14.18612484,4.360678861,31.55075086,24.17049815,2.357501668,17.05719457,3808.57029,7044.72543
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2008,3,Technology Hardware and Equipment,24843.10308,11.2631,126.36113,69.6853,54.48239,141.56404,0.78723,1340.43125,2853.75233,3403.81309,83.8398659,212.8980752,5.3955,36.763,13.7012,8.4196,5.2368,33969.64084,50.2653,21.4528,3.4986,15710.02547,8.79907,0.035885617,4.880040343,35.8995836,26.25453299,2.89685909,21.31048675,5294.18619,8918.57056
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2009,2,Technology Hardware and Equipment,24551.42581,-1.1741,131.82377,69.84275,60.89259,140.77393,0.7434,436.62411,2910.35175,3659.81845,79.52175196,666.5577286,1.7784,36.0228,14.9067,2.9154,5.3256,32082.00258,47.7308,22.9807,3.5603,15707.29063,1145.42484,4.726932128,5.123358411,37.15861816,28.43641243,2.959199573,21.46243893,5269.33477,9122.97057
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2010,2,Technology Hardware and Equipment,24179.36785,-1.5155,121.60085,76.36567,60.16952,137.797,0.73727,1325.33014,3160.88742,3872.66082,81.62055927,238.4981164,5.4812,38.1651,16.0163,7.8071,5.4998,33509.59218,47.9144,21.182,3.3476,14951.28407,390.72626,1.637258093,6.098529793,43.60259261,31.46212942,3.959969051,28.31254796,6845.79512,10542.83126
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2011,3,Technology Hardware and Equipment,26982.34717,11.5924,109.3394,78.72539,61.5109,126.55389,0.80731,1449.944,1186.92316,3894.06396,30.4803201,81.85993114,5.3736,35.674,14.4318,8.6072,5.5099,33335.27548,48.1824,22.7073,3.8481,17356.64057,146.49262,0.550079561,4.924500128,35.97022753,29.11513863,2.934344221,21.43345041,5783.248,9705.61167
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2012,2,Technology Hardware and Equipment,27084.36881,0.3781,112.34626,73.77499,59.37325,126.748,0.82032,686.68415,2619.62573,3113.80051,84.12952987,381.4891796,2.5353,32.6215,11.4966,4.1853,3.9837,32698.7698,49.6418,21.9319,4.1793,18249.0327,1376.34097,5.148690744,4.446389497,33.67650224,27.89422393,2.68587245,20.34252501,5509.6445,9121.06807
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2013,2,Technology Hardware and Equipment,27036.44956,-0.177,117.13398,63.4308,55.91764,124.64714,0.83566,1427.4707,2067.66247,3835.08641,53.9143646,144.8479797,5.2798,34.7565,14.1848,8.6924,5.3991,32008.39955,47.3892,21.6144,4.2472,17639.51877,363.13998,1.360861395,4.634005588,33.90375411,28.63739365,2.793904603,20.44103161,5526.5292,9166.37138
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2014,2,Technology Hardware and Equipment,27108.62571,0.2669,127.52005,64.31629,54.74015,137.09619,0.81025,1375.50862,2223.7865,3561.72072,62.43573471,161.6701246,5.074,36.6062,13.1386,7.7669,4.7305,34905.90941,50.5007,18.0291,4.5446,17185.17761,524.37699,1.959862544,4.262763804,31.65104414,24.5808324,2.715127526,20.15983646,5465.05461,8580.16309
IQ269706,Telefonaktiebolaget LM Ericsson (publ),2015,2,Technology Hardware and Equipment,29360.3552,8.3063,116.82446,65.04848,53.7583,128.11464,0.85451,1611.0621,2449.11403,4362.67387,56.13791228,152.0185988,5.4872,35.6767,14.859,9.3434,6.0228,33812.56555,48.1768,17.5623,5.5918,18885.53838,221.99815,0.766086021,3.63922588,26.83865221,23.30471969,2.217967316,16.35711972,4802.50845,7879.92362
IQ205573,Nokia Corporation,1997,3,Technology Hardware and Equipment,9978.01206,35.3396,61.48498,72.90437,43.57845,90.8109,1.41887,1187.34848,1934.93826,2101.82105,92.06008571,162.9629627,11.8996,35.3825,21.0645,32.7568,14.0299,7825.74891,47.9634,21.3683,14.5766,6447.53904,95.84484,0.972691361,3.307270689,23.01335663,29.3425655,2.053980636,14.29244635,1426.10202,2296.2755
IQ205573,Nokia Corporation,1998,3,Technology Hardware and Equipment,15026.21638,50.5932,60.6265,55.15625,47.19925,68.5835,1.57014,1973.2762,1902.23826,3369.22817,56.45916999,96.40000016,13.1322,37.7232,22.4223,39.1416,18.1082,11314.20195,48.4552,19.6635,11.76,9357.83954,85.69657,0.577516169,3.125687005,21.69443197,28.8120391,2.026128485,14.06273453,2113.09692,3259.85229
IQ205573,Nokia Corporation,1999,3,Technology Hardware and Equipment,22294.63832,48.3716,61.22401,45.73304,51.1146,55.84245,1.62645,2905.79016,3497.77302,5032.41811,69.50481744,120.3725261,13.0335,38.16,22.5723,41.9191,20.0921,16100.80622,47.4753,14.16,12.1157,13786.99893,200.71038,0.911632393,3.004515079,21.03479667,29.12668953,2.237312621,15.66356462,3492.13508,4689.63184
IQ205573,Nokia Corporation,2000,3,Technology Hardware and Equipment,34251.56452,53.6313,56.75672,38.71658,46.92157,48.55173,1.77799,4440.43525,3956.70068,7517.61854,52.63236834,89.10614517,12.9641,37.2135,21.9482,44.1222,21.1302,22427.69352,44.7712,11.7341,12.1569,21505.32784,451.03456,1.333459266,1.98489462,13.77074007,21.03066869,1.373245282,9.527258348,3263.23504,4716.69392
IQ205573,Nokia Corporation,2001,2,Technology Hardware and Equipment,35170.54743,2.683,66.19275,37.36323,55.64206,47.91392,1.47416,2480.69008,7382.30817,6979.75982,105.7673668,297.5909095,7.0533,36.5618,19.8454,19.5245,14.0605,25288.38022,44.705,8.3702,10.5988,22311.55212,147.71382,0.425297028,3.008063898,20.92911418,29.10777189,2.529759618,17.60123112,6190.44934,7360.88403
IQ205573,Nokia Corporation,2002,2,Technology Hardware and Equipment,33845.63341,-3.7672,67.51332,30.6027,61.9186,36.19742,1.31206,3812.36962,6428.37007,7387.9461,87.01159948,168.6187519,11.2639,39.1058,21.8283,25.5669,14.3184,26303.20798,38.0374,3.902,7.7764,20610.02424,11.27586,0.033736294,4.695848677,31.15338488,40.08659494,4.412621359,29.27438701,9908.10171,10544.06044
IQ205573,Nokia Corporation,2003,2,Technology Hardware and Equipment,33301.00918,-1.6092,65.60182,25.76572,62.25367,29.11387,1.25015,3995.03862,5922.08378,7348.48058,80.58922815,148.2359582,11.9967,41.3368,22.0668,24.1685,14.231,26971.86671,35.9866,3.2066,6.3253,19535.4344,7.89311,0.02400165,6.43654043,42.58625945,52.57943146,6.185261,40.92371245,13628.00924,14181.65417
IQ205573,Nokia Corporation,2004,2,Technology Hardware and Equipment,33118.34018,-0.5486,59.8948,24.90447,55.83403,28.96524,1.26086,3599.25579,4897.10774,5831.87687,83.97138433,136.0588973,10.8678,38.1056,17.6092,21.938,11.5477,25561.25612,36.4815,1.6251,6.5905,20498.39318,0,0,6.008970785,42.19127711,54.66496096,5.895502485,41.39457287,13709.19546,13973.05068
IQ205573,Nokia Corporation,2005,3,Technology Hardware and Equipment,38553.30664,16.4107,51.92454,24.43018,49.82907,26.52565,1.51552,4077.35243,4672.71805,5943.50792,78.61885797,114.6017699,10.5758,35.0443,15.4163,27.4216,12.6299,25316.56988,44.2633,3.1804,6.525,25042.56638,103.73795,0.272474821,4.063670537,29.24453802,44.53500799,3.901920277,28.08048903,10825.95704,11274.73642
IQ205573,Nokia Corporation,2006,3,Technology Hardware and Equipment,46367.4804,20.2684,49.85754,21.19555,47.73215,23.32094,1.8248,4855.38704,5049.3319,6848.9598,73.72406975,103.9944264,10.4715,32.5356,14.771,35.5334,14.8716,25502.62163,46.6772,2.6202,6.7604,31281.50194,582.96217,1.273143106,2.907135054,21.03061697,38.23672461,2.800907638,20.26215315,9395.04989,9751.3672
IQ205573,Nokia Corporation,2007,3,Technology Hardware and Equipment,57572.30646,24.1652,61.07874,24.15351,56.67903,28.55322,1.69583,8124.26002,8887.63601,11503.63646,77.25936091,109.3962526,14.1114,34.4431,19.9811,45.8942,18.6744,42396.12109,53.887,6.2867,4.6757,37742.57201,-285.27936,-0.501772747,3.461643934,23.48701477,31.89446528,3.147001514,21.3521877,12292.94694,13522.01612
IQ205573,Nokia Corporation,2008,2,Technology Hardware and Equipment,57179.9064,-0.6816,74.49893,30.05446,69.05725,35.49614,1.31405,4496.81457,3604.89372,8818.85324,40.87712565,80.16549635,7.8643,35.0522,15.4229,22.9792,10.0478,44632.12492,58.2891,26.9654,5.0149,37137.05812,6722.67012,11.90552929,2.152862167,15.48806941,19.84235258,0.932523186,6.708735956,3836.04894,8856.06359
IQ205573,Nokia Corporation,2009,1,Technology Hardware and Equipment,46213.00106,-19.1797,77.59243,28.95509,68.643,37.90452,1.08826,1004.67948,3661.27304,4726.84219,77.45706103,364.4219985,2.174,32.3638,10.2283,1.6635,3.9962,40297.6828,58.7302,36.016,5.0982,31256.69504,32.70001,0.071652947,2.958604613,22.45266445,25.74850299,1.25070332,9.491508881,4386.3111,10376.05006
IQ205573,Nokia Corporation,2010,2,Technology Hardware and Equipment,47861.53238,3.5672,66.86253,27.1863,66.97239,27.07644,1.134,2086.03484,5383.09748,4599.42493,117.0384899,258.0540544,4.3584,30.6035,9.6098,8.6701,3.8538,44114.56277,58.5128,32.9184,4.744,33214.18503,124.0345,0.26242563,3.829329509,29.35494511,31.8482734,2.187266302,16.76718655,8025.03242,14049.72656
IQ205573,Nokia Corporation,2011,1,Technology Hardware and Equipment,18005.29965,-62.3805,168.59058,85.09501,207.83356,45.85203,0.42396,-1311.38298,1282.06574,1381.29334,92.81632676,-97.76440289,-7.2833,34.8196,7.6715,-10.7141,-0.1543,40824.26565,61.5633,38.5311,4.8805,11735.91926,921.23809,5.181098863,8.698826598,69.63927857,30.71398978,4.50430248,36.05961926,6492.6425,12538.76078
IQ205573,Nokia Corporation,2012,2,Technology Hardware and Equipment,17364.83058,-3.5572,151.29562,71.92778,200.73563,22.48777,0.46533,-3501.15578,-399.16559,1638.38304,-24.36338635,11.40096628,-20.1623,36.0974,9.435,-12.8093,0.6893,33809.55065,69.1868,60.5801,4.5291,11096.57777,-14.65862,-0.085481647,8.494447524,66.22727269,34.01480788,3.832870628,29.88311689,5189.15262,11500.2537
IQ205573,Nokia Corporation,2013,1,Technology Hardware and Equipment,13299.8816,-23.4091,130.77476,59.71984,177.18633,13.30827,0.42755,-693.46564,81.18622,1548.17613,5.243991199,-11.70731689,-5.214,39.3217,11.6405,1.6101,2.3878,28405.02903,73.5619,100.4054,2.1516,8070.13587,0,0,10.19373903,77.99067399,36.51701003,2.783636531,21.29715982,2832.49704,10372.6673
IQ205573,Nokia Corporation,2014,2,Technology Hardware and Equipment,13262.67125,-0.2798,98.26311,55.34897,103.50634,50.10574,0.50858,3903.70412,1437.67266,1888.70722,76.11940299,36.82842285,29.4337,41.719,14.2407,35.4621,3.878,23750.35236,58.8425,31.4569,3.3993,7729.60478,197.32762,1.506632113,9.156376237,67.45451456,37.66794856,6.009232549,44.26968202,5871.34239,8946.27051
IQ205573,Nokia Corporation,2015,2,Technology Hardware and Equipment,14093.70243,6.2659,107.552,59.28768,113.58837,53.25131,0.59535,2780.62807,571.68631,2301.40384,24.84076458,20.55961084,19.7295,43.6274,16.3293,12.442,5.2216,23595.87303,49.7084,20.2299,3.3212,7944.97378,110.50347,0.793964647,11.15336057,80.10240819,47.8447864,8.781656148,63.06904551,8888.7636,11289.39505
